timestamp,server_id,cpu_usage,memory_usage,disk_io,network_io,task_duration,priority,outside_temperature,cooling_efficiency,power_usage,temperature,thermal_status
2026-01-01T19:30:00,server_046,61.00,64.00,146.00,400.00,76.00,1,21.92,0.77,474.00,44.00,Warning
2026-01-01T19:35:00,server_020,42.00,31.00,102.00,310.00,24.00,2,22.40,0.75,369.00,38.01,Warning
2026-01-01T19:40:00,server_003,56.00,47.00,129.00,293.00,35.00,2,22.14,0.77,453.00,41.50,Warning
2026-01-01T19:45:00,server_006,59.00,39.00,162.00,440.00,47.00,2,22.73,0.78,461.00,41.22,Warning
2026-01-01T19:50:00,server_002,54.00,61.00,97.00,231.00,75.00,2,22.41,0.82,446.00,41.13,Warning
2026-01-01T19:55:00,server_008,62.00,62.00,251.00,160.00,67.00,3,22.33,0.78,526.00,44.39,Warning
2026-01-01T20:00:00,server_009,51.00,41.00,222.00,185.00,28.00,2,20.89,0.79,413.00,39.22,Warning
2026-01-01T20:05:00,server_030,62.00,57.00,160.00,208.00,42.00,1,21.63,0.78,460.00,42.24,Warning
2026-01-01T20:10:00,server_021,55.00,45.00,231.00,361.00,37.00,2,21.22,0.76,458.00,40.30,Warning
2026-01-01T20:15:00,server_050,65.00,68.00,99.00,419.00,93.00,2,20.71,0.75,510.00,44.88,Warning
2026-01-01T20:20:00,server_042,60.00,67.00,109.00,189.00,43.00,2,22.05,0.82,486.00,43.10,Warning
2026-01-01T20:25:00,server_005,44.00,40.00,188.00,168.00,99.00,1,21.22,0.80,372.00,37.26,Warning
2026-01-01T20:30:00,server_029,61.00,62.00,191.00,442.00,31.00,3,21.33,0.84,503.00,42.35,Warning
2026-01-01T20:35:00,server_039,49.00,44.00,96.00,105.00,94.00,2,19.88,0.80,415.00,39.81,Warning
2026-01-01T20:40:00,server_004,52.00,41.00,219.00,353.00,31.00,3,19.85,0.74,436.00,40.25,Warning
2026-01-01T20:45:00,server_024,53.00,47.00,180.00,232.00,21.00,2,21.60,0.76,438.00,41.17,Warning
2026-01-01T20:50:00,server_022,60.00,65.00,166.00,441.00,89.00,2,19.84,0.75,494.00,42.83,Warning
2026-01-01T20:55:00,server_014,55.00,45.00,218.00,346.00,24.00,2,20.89,0.83,442.00,40.93,Warning
2026-01-01T21:00:00,server_045,51.00,45.00,198.00,200.00,58.00,1,19.06,0.73,402.00,38.44,Warning
2026-01-01T21:05:00,server_021,57.00,52.00,253.00,194.00,74.00,3,18.73,0.73,496.00,42.86,Warning
2026-01-01T21:10:00,server_031,42.00,44.00,108.00,246.00,113.00,3,19.88,0.76,395.00,37.69,Warning
2026-01-01T21:15:00,server_001,45.00,42.00,112.00,331.00,43.00,3,19.37,0.82,411.00,38.37,Warning
2026-01-01T21:20:00,server_019,42.00,34.00,112.00,236.00,20.00,3,18.77,0.81,381.00,35.45,Warning
2026-01-01T21:25:00,server_040,50.00,40.00,72.00,158.00,94.00,1,18.48,0.83,381.00,37.17,Warning
2026-01-01T21:30:00,server_034,63.00,59.00,249.00,257.00,161.00,2,19.65,0.84,493.00,41.15,Warning
2026-01-01T21:35:00,server_012,42.00,47.00,107.00,132.00,68.00,1,20.14,0.81,360.00,37.49,Warning
2026-01-01T21:40:00,server_034,52.00,43.00,102.00,187.00,42.00,3,18.84,0.80,421.00,39.68,Warning
2026-01-01T21:45:00,server_041,47.00,42.00,133.00,206.00,54.00,2,20.02,0.81,388.00,38.71,Warning
2026-01-01T21:50:00,server_044,44.00,46.00,110.00,247.00,111.00,1,18.69,0.78,365.00,35.69,Warning
2026-01-01T21:55:00,server_017,39.00,37.00,90.00,251.00,76.00,1,17.84,0.78,333.00,34.82,Normal
2026-01-01T22:00:00,server_040,40.00,39.00,103.00,295.00,54.00,2,17.01,0.79,380.00,35.47,Warning
2026-01-01T22:05:00,server_008,42.00,53.00,190.00,98.00,86.00,2,18.84,0.79,396.00,38.73,Warning
2026-01-01T22:10:00,server_018,46.00,42.00,118.00,268.00,81.00,1,17.34,0.81,390.00,36.27,Warning
2026-01-01T22:15:00,server_042,36.00,33.00,106.00,198.00,40.00,2,18.59,0.74,328.00,34.59,Normal
2026-01-01T22:20:00,server_042,46.00,41.00,177.00,277.00,22.00,2,16.62,0.80,404.00,37.71,Warning
2026-01-01T22:25:00,server_029,54.00,54.00,144.00,363.00,29.00,2,18.09,0.73,439.00,40.65,Warning
2026-01-01T22:30:00,server_018,47.00,50.00,116.00,332.00,44.00,3,17.58,0.76,426.00,39.90,Warning
2026-01-01T22:35:00,server_009,56.00,50.00,98.00,156.00,40.00,1,17.40,0.80,412.00,37.53,Warning
2026-01-01T22:40:00,server_026,55.00,67.00,100.00,316.00,69.00,2,17.87,0.74,454.00,41.05,Warning
2026-01-01T22:45:00,server_036,47.00,54.00,134.00,391.00,124.00,2,19.05,0.82,436.00,38.40,Warning
2026-01-01T22:50:00,server_018,45.00,45.00,195.00,308.00,86.00,2,18.18,0.78,417.00,38.44,Warning
2026-01-01T22:55:00,server_027,57.00,62.00,246.00,216.00,22.00,2,18.22,0.70,464.00,41.98,Warning
2026-01-01T23:00:00,server_021,55.00,52.00,205.00,256.00,75.00,3,16.99,0.79,467.00,40.44,Warning
2026-01-01T23:05:00,server_014,36.00,30.00,90.00,244.00,17.00,1,17.23,0.77,336.00,34.90,Normal
2026-01-01T23:10:00,server_002,33.00,39.00,134.00,253.00,64.00,2,17.09,0.73,346.00,35.05,Warning
2026-01-01T23:15:00,server_025,40.00,47.00,141.00,213.00,48.00,2,16.80,0.79,376.00,37.75,Warning
2026-01-01T23:20:00,server_009,46.00,39.00,114.00,230.00,39.00,1,16.45,0.80,376.00,37.11,Warning
2026-01-01T23:25:00,server_046,38.00,43.00,115.00,214.00,16.00,1,18.32,0.79,357.00,35.97,Warning
2026-01-01T23:30:00,server_012,42.00,52.00,109.00,295.00,33.00,3,17.18,0.81,420.00,37.91,Warning
2026-01-01T23:35:00,server_035,49.00,42.00,171.00,244.00,19.00,1,17.80,0.86,390.00,36.95,Warning
2026-01-01T23:40:00,server_037,36.00,41.00,171.00,247.00,52.00,1,17.89,0.78,333.00,34.82,Normal
2026-01-01T23:45:00,server_042,38.00,36.00,63.00,185.00,15.00,2,18.90,0.80,354.00,36.22,Warning
2026-01-01T23:50:00,server_028,51.00,48.00,189.00,327.00,47.00,1,17.10,0.74,407.00,37.50,Warning
2026-01-01T23:55:00,server_001,33.00,39.00,75.00,100.00,54.00,2,17.25,0.81,342.00,33.84,Normal
2026-01-02T00:00:00,server_032,40.00,39.00,91.00,230.00,31.00,2,16.47,0.74,368.00,35.71,Warning
2026-01-02T00:05:00,server_001,43.00,31.00,170.00,243.00,82.00,2,18.55,0.81,371.00,36.23,Warning
2026-01-02T00:10:00,server_021,37.00,48.00,151.00,199.00,22.00,1,17.39,0.77,371.00,35.29,Warning
2026-01-02T00:15:00,server_038,38.00,39.00,121.00,199.00,43.00,1,16.14,0.83,351.00,33.91,Normal
2026-01-02T00:20:00,server_028,54.00,62.00,99.00,317.00,36.00,3,17.51,0.73,465.00,39.70,Warning
2026-01-02T00:25:00,server_039,44.00,49.00,133.00,306.00,71.00,3,16.50,0.75,419.00,37.37,Warning
2026-01-02T00:30:00,server_003,34.00,31.00,68.00,191.00,47.00,2,17.46,0.76,345.00,35.79,Warning
2026-01-02T00:35:00,server_035,35.00,29.00,123.00,260.00,84.00,2,16.66,0.78,339.00,33.56,Normal
2026-01-02T00:40:00,server_005,45.00,49.00,102.00,204.00,142.00,2,17.62,0.80,404.00,37.69,Warning
2026-01-02T00:45:00,server_016,43.00,47.00,146.00,284.00,84.00,2,16.44,0.75,389.00,36.95,Warning
2026-01-02T00:50:00,server_039,38.00,42.00,151.00,186.00,35.00,1,16.29,0.81,353.00,34.11,Normal
2026-01-02T00:55:00,server_010,42.00,35.00,125.00,220.00,95.00,3,17.71,0.78,405.00,37.12,Warning
2026-01-02T01:00:00,server_041,37.00,34.00,47.00,291.00,40.00,2,16.13,0.79,358.00,34.68,Normal
2026-01-02T01:05:00,server_032,39.00,42.00,65.00,146.00,49.00,2,17.61,0.78,367.00,35.15,Warning
2026-01-02T01:10:00,server_019,37.00,42.00,170.00,126.00,28.00,2,17.81,0.82,367.00,35.99,Warning
2026-01-02T01:15:00,server_011,40.00,43.00,121.00,225.00,124.00,2,17.92,0.73,374.00,35.76,Warning
2026-01-02T01:20:00,server_042,38.00,29.00,138.00,274.00,60.00,3,17.05,0.73,376.00,34.68,Normal
2026-01-02T01:25:00,server_043,42.00,37.00,136.00,263.00,20.00,3,17.80,0.76,397.00,36.79,Warning
2026-01-02T01:30:00,server_046,59.00,48.00,150.00,380.00,37.00,3,17.70,0.72,476.00,41.48,Warning
2026-01-02T01:35:00,server_028,30.00,39.00,59.00,216.00,21.00,3,17.76,0.85,348.00,34.30,Normal
2026-01-02T01:40:00,server_002,46.00,47.00,119.00,210.00,24.00,1,17.92,0.78,377.00,38.12,Warning
2026-01-02T01:45:00,server_049,27.00,34.00,116.00,109.00,60.00,2,17.74,0.75,323.00,33.39,Normal
2026-01-02T01:50:00,server_013,43.00,47.00,103.00,225.00,31.00,2,17.27,0.75,377.00,36.97,Warning
2026-01-02T01:55:00,server_033,39.00,38.00,202.00,304.00,71.00,2,16.46,0.82,354.00,34.27,Normal
2026-01-02T02:00:00,server_034,42.00,41.00,180.00,312.00,34.00,1,18.91,0.83,376.00,36.23,Warning
2026-01-02T02:05:00,server_007,47.00,40.00,119.00,154.00,72.00,2,17.99,0.79,389.00,36.32,Warning
2026-01-02T02:10:00,server_040,41.00,30.00,79.00,139.00,53.00,2,19.07,0.77,378.00,36.57,Warning
2026-01-02T02:15:00,server_049,37.00,28.00,118.00,136.00,16.00,3,18.04,0.78,369.00,35.10,Warning
2026-01-02T02:20:00,server_026,38.00,34.00,153.00,108.00,26.00,2,18.00,0.79,348.00,35.32,Warning
2026-01-02T02:25:00,server_006,41.00,37.00,77.00,186.00,55.00,1,18.50,0.74,342.00,35.68,Warning
2026-01-02T02:30:00,server_014,37.00,37.00,64.00,273.00,57.00,1,19.60,0.76,329.00,35.15,Warning
2026-01-02T02:35:00,server_020,49.00,46.00,176.00,244.00,50.00,1,18.28,0.79,402.00,38.60,Warning
2026-01-02T02:40:00,server_043,49.00,57.00,201.00,230.00,29.00,2,18.18,0.79,426.00,38.91,Warning
2026-01-02T02:45:00,server_048,24.00,23.00,91.00,124.00,55.00,3,17.14,0.82,319.00,31.57,Normal
2026-01-02T02:50:00,server_018,49.00,47.00,111.00,185.00,37.00,2,18.77,0.70,414.00,39.61,Warning
2026-01-02T02:55:00,server_012,37.00,42.00,57.00,109.00,16.00,2,19.28,0.75,372.00,36.76,Warning
2026-01-02T03:00:00,server_020,47.00,31.00,206.00,208.00,32.00,2,19.79,0.75,381.00,36.50,Warning
2026-01-02T03:05:00,server_048,51.00,58.00,123.00,254.00,68.00,1,18.48,0.85,437.00,39.92,Warning
2026-01-02T03:10:00,server_010,28.00,33.00,102.00,184.00,19.00,2,19.87,0.76,321.00,34.19,Normal
2026-01-02T03:15:00,server_028,34.00,36.00,142.00,260.00,108.00,1,18.11,0.80,319.00,34.11,Normal
2026-01-02T03:20:00,server_033,35.00,42.00,108.00,239.00,28.00,1,18.03,0.75,327.00,34.33,Normal
2026-01-02T03:25:00,server_005,39.00,47.00,87.00,244.00,32.00,2,19.43,0.78,379.00,36.75,Warning
2026-01-02T03:30:00,server_036,38.00,50.00,152.00,166.00,35.00,2,18.39,0.81,359.00,36.96,Warning
2026-01-02T03:35:00,server_024,47.00,55.00,144.00,209.00,28.00,1,19.10,0.80,397.00,38.09,Warning
2026-01-02T03:40:00,server_025,39.00,48.00,88.00,157.00,38.00,3,18.23,0.73,393.00,38.33,Warning
2026-01-02T03:45:00,server_037,39.00,33.00,113.00,299.00,34.00,2,18.12,0.81,375.00,35.47,Warning
2026-01-02T03:50:00,server_002,45.00,43.00,94.00,169.00,58.00,3,19.36,0.78,418.00,38.11,Warning
2026-01-02T03:55:00,server_037,46.00,44.00,152.00,224.00,17.00,3,19.00,0.85,414.00,37.25,Warning
2026-01-02T04:00:00,server_043,45.00,54.00,93.00,290.00,58.00,2,21.14,0.74,406.00,38.33,Warning
2026-01-02T04:05:00,server_034,49.00,41.00,140.00,335.00,27.00,3,20.54,0.73,443.00,41.18,Warning
2026-01-02T04:10:00,server_044,41.00,38.00,182.00,177.00,16.00,3,21.06,0.84,390.00,37.51,Warning
2026-01-02T04:15:00,server_038,43.00,34.00,92.00,257.00,16.00,2,20.96,0.79,370.00,36.78,Warning
2026-01-02T04:20:00,server_014,33.00,40.00,114.00,106.00,43.00,1,20.25,0.74,333.00,35.53,Warning
2026-01-02T04:25:00,server_010,45.00,36.00,79.00,115.00,26.00,2,20.99,0.78,381.00,38.48,Warning
2026-01-02T04:30:00,server_022,48.00,44.00,167.00,196.00,25.00,1,20.04,0.83,390.00,36.85,Warning
2026-01-02T04:35:00,server_044,31.00,36.00,105.00,158.00,35.00,3,20.80,0.78,353.00,35.47,Warning
2026-01-02T04:40:00,server_037,53.00,51.00,241.00,303.00,35.00,1,19.63,0.78,426.00,39.74,Warning
2026-01-02T04:45:00,server_017,48.00,53.00,148.00,254.00,17.00,1,21.52,0.80,406.00,39.37,Warning
2026-01-02T04:50:00,server_035,35.00,31.00,145.00,260.00,61.00,2,19.30,0.73,338.00,36.26,Warning
2026-01-02T04:55:00,server_024,50.00,49.00,134.00,282.00,52.00,2,20.58,0.82,416.00,39.07,Warning
2026-01-02T05:00:00,server_048,42.00,43.00,99.00,107.00,70.00,1,23.03,0.81,362.00,37.56,Warning
2026-01-02T05:05:00,server_035,55.00,56.00,167.00,334.00,67.00,1,22.41,0.77,424.00,41.73,Warning
2026-01-02T05:10:00,server_050,43.00,36.00,141.00,168.00,22.00,2,21.91,0.77,377.00,37.79,Warning
2026-01-02T05:15:00,server_001,41.00,37.00,144.00,190.00,26.00,2,21.13,0.79,375.00,38.29,Warning
2026-01-02T05:20:00,server_043,47.00,45.00,142.00,278.00,19.00,3,22.72,0.84,431.00,38.28,Warning
2026-01-02T05:25:00,server_043,42.00,40.00,169.00,319.00,48.00,3,22.11,0.71,406.00,39.46,Warning
2026-01-02T05:30:00,server_002,41.00,46.00,73.00,168.00,23.00,3,22.85,0.79,396.00,39.27,Warning
2026-01-02T05:35:00,server_031,48.00,48.00,114.00,293.00,68.00,1,23.80,0.75,408.00,40.35,Warning
2026-01-02T05:40:00,server_047,54.00,52.00,174.00,204.00,22.00,1,22.30,0.77,423.00,41.52,Warning
2026-01-02T05:45:00,server_005,47.00,40.00,198.00,267.00,70.00,2,22.23,0.77,413.00,39.72,Warning
2026-01-02T05:50:00,server_018,39.00,34.00,84.00,252.00,73.00,1,22.21,0.75,347.00,36.64,Warning
2026-01-02T05:55:00,server_004,51.00,46.00,214.00,168.00,61.00,2,22.19,0.75,418.00,41.49,Warning
2026-01-02T06:00:00,server_018,59.00,67.00,262.00,266.00,37.00,2,23.80,0.78,498.00,43.72,Warning
2026-01-02T06:05:00,server_012,56.00,48.00,126.00,179.00,22.00,3,22.95,0.79,471.00,41.24,Warning
2026-01-02T06:10:00,server_034,40.00,41.00,86.00,221.00,56.00,3,24.32,0.74,378.00,37.93,Warning
2026-01-02T06:15:00,server_019,45.00,42.00,93.00,167.00,26.00,2,22.10,0.74,382.00,38.86,Warning
2026-01-02T06:20:00,server_004,61.00,71.00,184.00,152.00,87.00,3,22.86,0.74,515.00,45.26,Critical
2026-01-02T06:25:00,server_005,50.00,45.00,144.00,332.00,46.00,2,23.54,0.76,440.00,41.31,Warning
2026-01-02T06:30:00,server_038,51.00,54.00,207.00,294.00,91.00,3,23.75,0.82,466.00,42.75,Warning
2026-01-02T06:35:00,server_021,51.00,56.00,232.00,225.00,88.00,3,23.37,0.83,466.00,42.92,Warning
2026-01-02T06:40:00,server_049,52.00,56.00,225.00,257.00,81.00,2,23.15,0.83,443.00,41.40,Warning
2026-01-02T06:45:00,server_050,48.00,45.00,171.00,212.00,31.00,2,24.18,0.75,396.00,38.78,Warning
2026-01-02T06:50:00,server_035,54.00,46.00,233.00,260.00,62.00,2,24.42,0.75,436.00,42.66,Warning
2026-01-02T06:55:00,server_031,45.00,31.00,193.00,221.00,228.00,1,22.88,0.71,373.00,38.01,Warning
2026-01-02T07:00:00,server_013,57.00,65.00,124.00,210.00,165.00,2,27.31,0.84,470.00,43.19,Warning
2026-01-02T07:05:00,server_038,41.00,38.00,132.00,190.00,15.00,2,24.50,0.78,385.00,38.46,Warning
2026-01-02T07:10:00,server_013,40.00,39.00,78.00,214.00,39.00,2,26.60,0.79,383.00,39.03,Warning
2026-01-02T07:15:00,server_037,52.00,66.00,189.00,321.00,53.00,2,25.57,0.74,453.00,42.76,Warning
2026-01-02T07:20:00,server_028,45.00,40.00,125.00,240.00,60.00,3,25.83,0.78,413.00,41.03,Warning
2026-01-02T07:25:00,server_004,44.00,43.00,218.00,304.00,34.00,2,25.52,0.74,391.00,38.61,Warning
2026-01-02T07:30:00,server_043,49.00,43.00,106.00,175.00,30.00,2,27.33,0.77,419.00,40.42,Warning
2026-01-02T07:35:00,server_038,51.00,52.00,183.00,202.00,28.00,2,25.46,0.77,409.00,40.25,Warning
2026-01-02T07:40:00,server_039,39.00,40.00,74.00,253.00,18.00,2,25.86,0.79,373.00,38.64,Warning
2026-01-02T07:45:00,server_011,46.00,45.00,105.00,260.00,30.00,2,26.61,0.78,387.00,39.39,Warning
2026-01-02T07:50:00,server_039,49.00,55.00,179.00,138.00,22.00,1,26.49,0.75,414.00,41.67,Warning
2026-01-02T07:55:00,server_024,68.00,70.00,186.00,362.00,58.00,1,25.56,0.77,514.00,45.91,Critical
2026-01-02T08:00:00,server_003,61.00,48.00,231.00,399.00,33.00,2,27.12,0.75,478.00,42.78,Warning
2026-01-02T08:05:00,server_003,47.00,45.00,111.00,150.00,47.00,2,27.91,0.77,406.00,40.29,Warning
2026-01-02T08:10:00,server_019,56.00,48.00,237.00,224.00,67.00,3,27.50,0.76,446.00,43.28,Warning
2026-01-02T08:15:00,server_033,53.00,44.00,108.00,294.00,20.00,1,28.14,0.79,408.00,40.72,Warning
2026-01-02T08:20:00,server_027,56.00,45.00,227.00,145.00,44.00,1,27.95,0.83,437.00,43.69,Warning
2026-01-02T08:25:00,server_021,54.00,52.00,123.00,389.00,40.00,2,28.16,0.74,453.00,43.53,Warning
2026-01-02T08:30:00,server_028,64.00,65.00,248.00,160.00,31.00,1,27.42,0.80,483.00,45.27,Critical
2026-01-02T08:35:00,server_030,56.00,42.00,177.00,265.00,20.00,3,28.17,0.75,471.00,44.22,Warning
2026-01-02T08:40:00,server_003,53.00,60.00,199.00,390.00,74.00,2,28.10,0.80,449.00,41.76,Warning
2026-01-02T08:45:00,server_039,58.00,57.00,137.00,367.00,121.00,2,28.02,0.76,466.00,44.38,Warning
2026-01-02T08:50:00,server_026,58.00,51.00,252.00,298.00,21.00,2,26.66,0.81,450.00,41.96,Warning
2026-01-02T08:55:00,server_012,59.00,65.00,229.00,366.00,58.00,1,27.22,0.81,471.00,43.58,Warning
2026-01-02T09:00:00,server_022,57.00,52.00,207.00,275.00,42.00,2,28.90,0.82,458.00,43.58,Warning
2026-01-02T09:05:00,server_021,70.00,55.00,267.00,357.00,45.00,3,28.33,0.77,537.00,47.36,Critical
2026-01-02T09:10:00,server_024,53.00,54.00,243.00,156.00,25.00,3,29.56,0.76,466.00,43.06,Warning
2026-01-02T09:15:00,server_006,66.00,58.00,237.00,236.00,45.00,2,28.15,0.77,504.00,44.97,Warning
2026-01-02T09:20:00,server_032,47.00,45.00,159.00,359.00,18.00,1,28.02,0.81,384.00,40.11,Warning
2026-01-02T09:25:00,server_041,62.00,49.00,188.00,238.00,27.00,2,28.84,0.78,472.00,44.26,Warning
2026-01-02T09:30:00,server_026,52.00,60.00,184.00,266.00,64.00,1,29.53,0.78,432.00,41.72,Warning
2026-01-02T09:35:00,server_031,57.00,57.00,227.00,234.00,42.00,1,28.74,0.79,441.00,43.70,Warning
2026-01-02T09:40:00,server_008,61.00,59.00,166.00,202.00,59.00,3,30.22,0.78,490.00,46.86,Critical
2026-01-02T09:45:00,server_015,67.00,55.00,291.00,471.00,27.00,1,29.68,0.75,509.00,47.70,Critical
2026-01-02T09:50:00,server_032,67.00,51.00,142.00,346.00,62.00,3,28.05,0.79,515.00,45.77,Critical
2026-01-02T09:55:00,server_008,64.00,53.00,296.00,274.00,33.00,3,29.70,0.80,509.00,46.64,Critical
2026-01-02T10:00:00,server_036,59.00,59.00,123.00,344.00,38.00,2,29.31,0.78,482.00,45.26,Critical
2026-01-02T10:05:00,server_041,63.00,59.00,130.00,330.00,24.00,2,29.42,0.82,490.00,47.29,Critical
2026-01-02T10:10:00,server_027,62.00,63.00,181.00,227.00,28.00,3,30.49,0.80,508.00,46.80,Critical
2026-01-02T10:15:00,server_023,69.00,62.00,233.00,372.00,186.00,1,28.87,0.75,503.00,46.25,Critical
2026-01-02T10:20:00,server_021,59.00,52.00,128.00,393.00,56.00,2,29.94,0.74,468.00,44.65,Warning
2026-01-02T10:25:00,server_018,70.00,70.00,271.00,194.00,43.00,1,29.87,0.82,524.00,47.20,Critical
2026-01-02T10:30:00,server_004,62.00,50.00,268.00,342.00,92.00,2,30.07,0.77,486.00,44.95,Warning
2026-01-02T10:35:00,server_040,69.00,59.00,130.00,402.00,81.00,3,29.11,0.76,547.00,48.23,Critical
2026-01-02T10:40:00,server_038,57.00,58.00,264.00,337.00,41.00,3,30.35,0.75,489.00,45.83,Critical
2026-01-02T10:45:00,server_016,66.00,48.00,126.00,240.00,23.00,2,29.74,0.77,483.00,45.69,Critical
2026-01-02T10:50:00,server_047,68.00,50.00,273.00,312.00,33.00,2,30.73,0.75,514.00,46.62,Critical
2026-01-02T10:55:00,server_046,61.00,53.00,122.00,300.00,52.00,3,31.26,0.83,496.00,44.82,Warning
2026-01-02T11:00:00,server_021,66.00,44.00,265.00,383.00,43.00,1,31.78,0.72,467.00,45.39,Critical
2026-01-02T11:05:00,server_044,70.00,64.00,118.00,361.00,54.00,2,30.55,0.82,537.00,48.51,Critical
2026-01-02T11:10:00,server_038,57.00,62.00,180.00,177.00,51.00,1,30.25,0.70,452.00,45.79,Critical
2026-01-02T11:15:00,server_027,64.00,55.00,254.00,159.00,66.00,1,29.78,0.81,467.00,44.13,Warning
2026-01-02T11:20:00,server_010,57.00,65.00,267.00,267.00,59.00,2,30.83,0.77,479.00,45.88,Critical
2026-01-02T11:25:00,server_045,67.00,64.00,227.00,217.00,121.00,2,31.36,0.80,508.00,47.76,Critical
2026-01-02T11:30:00,server_008,56.00,49.00,225.00,149.00,54.00,2,31.07,0.77,449.00,44.91,Warning
2026-01-02T11:35:00,server_035,54.00,52.00,224.00,360.00,29.00,1,30.52,0.77,424.00,42.31,Warning
2026-01-02T11:40:00,server_022,54.00,48.00,182.00,187.00,22.00,3,31.41,0.86,456.00,44.31,Warning
2026-01-02T11:45:00,server_003,70.00,48.00,312.00,268.00,59.00,2,30.28,0.83,504.00,45.89,Critical
2026-01-02T11:50:00,server_040,71.00,52.00,115.00,338.00,52.00,1,31.07,0.81,510.00,46.80,Critical
2026-01-02T11:55:00,server_032,72.00,78.00,151.00,257.00,32.00,3,30.62,0.78,558.00,48.45,Critical
2026-01-02T12:00:00,server_013,69.00,66.00,288.00,394.00,52.00,3,31.13,0.77,542.00,48.55,Critical
2026-01-02T12:05:00,server_024,73.00,62.00,98.00,280.00,26.00,2,30.54,0.83,530.00,48.18,Critical
2026-01-02T12:10:00,server_046,62.00,64.00,152.00,406.00,91.00,1,31.89,0.77,466.00,45.45,Critical
2026-01-02T12:15:00,server_001,68.00,68.00,201.00,194.00,78.00,1,31.02,0.75,493.00,46.29,Critical
2026-01-02T12:20:00,server_009,71.00,70.00,174.00,280.00,86.00,2,29.97,0.82,522.00,47.04,Critical
2026-01-02T12:25:00,server_027,63.00,55.00,215.00,451.00,23.00,2,29.81,0.78,500.00,46.97,Critical
2026-01-02T12:30:00,server_036,60.00,56.00,92.00,406.00,53.00,2,32.07,0.79,469.00,45.11,Critical
2026-01-02T12:35:00,server_001,77.00,82.00,148.00,513.00,39.00,2,31.71,0.74,575.00,52.54,Critical
2026-01-02T12:40:00,server_049,59.00,58.00,126.00,122.00,29.00,2,31.02,0.77,461.00,44.58,Warning
2026-01-02T12:45:00,server_010,56.00,57.00,155.00,227.00,149.00,2,31.46,0.79,453.00,44.73,Warning
2026-01-02T12:50:00,server_022,68.00,58.00,280.00,203.00,31.00,2,29.99,0.79,516.00,46.93,Critical
2026-01-02T12:55:00,server_014,55.00,58.00,206.00,328.00,23.00,2,30.75,0.76,463.00,44.63,Warning
2026-01-02T13:00:00,server_002,68.00,75.00,102.00,369.00,58.00,3,30.99,0.74,552.00,49.43,Critical
2026-01-02T13:05:00,server_031,64.00,59.00,265.00,172.00,57.00,1,31.01,0.78,473.00,44.64,Warning
2026-01-02T13:10:00,server_048,63.00,54.00,114.00,417.00,42.00,2,30.21,0.77,471.00,43.31,Warning
2026-01-02T13:15:00,server_031,67.00,66.00,214.00,430.00,28.00,2,30.84,0.72,523.00,47.64,Critical
2026-01-02T13:20:00,server_006,73.00,59.00,170.00,257.00,47.00,1,31.68,0.79,510.00,46.79,Critical
2026-01-02T13:25:00,server_009,68.00,59.00,308.00,409.00,66.00,3,30.30,0.77,535.00,48.20,Critical
2026-01-02T13:30:00,server_038,79.00,73.00,349.00,477.00,40.00,3,30.32,0.77,598.00,50.51,Critical
2026-01-02T13:35:00,server_035,70.00,52.00,215.00,519.00,88.00,2,30.14,0.76,532.00,46.97,Critical
2026-01-02T13:40:00,server_042,70.00,49.00,228.00,440.00,46.00,2,30.71,0.81,507.00,46.33,Critical
2026-01-02T13:45:00,server_021,72.00,75.00,276.00,245.00,44.00,2,30.70,0.83,549.00,48.25,Critical
2026-01-02T13:50:00,server_037,74.00,68.00,351.00,227.00,89.00,1,30.47,0.74,527.00,48.17,Critical
2026-01-02T13:55:00,server_008,82.00,64.00,321.00,222.00,35.00,3,31.28,0.71,593.00,50.66,Critical
2026-01-02T14:00:00,server_046,76.00,70.00,147.00,563.00,33.00,1,29.48,0.80,540.00,47.51,Critical
2026-01-02T14:05:00,server_029,68.00,64.00,137.00,334.00,31.00,2,31.33,0.72,514.00,48.42,Critical
2026-01-02T14:10:00,server_025,70.00,56.00,231.00,332.00,48.00,3,30.65,0.73,544.00,49.59,Critical
2026-01-02T14:15:00,server_009,81.00,81.00,201.00,248.00,29.00,1,29.24,0.77,572.00,50.11,Critical
2026-01-02T14:20:00,server_038,68.00,70.00,196.00,451.00,48.00,2,28.94,0.78,529.00,48.16,Critical
2026-01-02T14:25:00,server_025,72.00,58.00,186.00,443.00,73.00,1,30.14,0.77,505.00,47.30,Critical
